id,index,period,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,position_id,position_name,end_x,end_y,body_part_id,sub_type_id,sub_type_name,x,y,outcome_id,outcome_name,under_pressure,shot_statsbomb_xg,technique_id,technique_name,shot_first_time,end_z,shot_one_on_one,shot_deflected,shot_open_goal,shot_follows_dribble,shot_redirect,goal,home_team_name,away_team_name,competition_stage_name,home_score,away_score,position_category,angle,distance,body_part_name_Head,body_part_name_Other,body_part_name_foot,body_part_name_other
28905c96-a89e-4349-b755-383c251d2c97,2862,2,74,35,135,0.245173,3869684,16,Shot,788,Morocco,1,Regular Play,788,Morocco,6301,Youssef En-Nesyri,23,Center Forward,116.9,45.6,38,87,Open Play,115.5,48.3,100,Saved,0,0.16040824,91,Half Volley,0,1.1,1,0,0,0,0,0,Croatia,Morocco,3rd Place Final,2,1,Forward,61.534837857345146,6.2241465278381725,0,0,1,0
c4745e96-e4dd-4b6f-ad44-3a784219e86c,3308,2,86,30,157,0.819776,3869684,16,Shot,785,Croatia,1,Regular Play,785,Croatia,5456,Mateo Kovačić,11,Left Defensive Midfield,120.0,47.2,38,87,Open Play,110.3,29.2,98,Off T,0,0.23560598,93,Normal,0,0.2,0,0,0,0,0,0,Croatia,Morocco,3rd Place Final,2,1,Midfielder,48.07146211707039,11.846096403457135,0,0,1,0
0f4a2320-0810-46f0-b641-84ff2e237335,3388,2,89,48,163,0.04494,3869684,16,Shot,788,Morocco,3,From Free Kick,788,Morocco,6301,Youssef En-Nesyri,23,Center Forward,111.7,36.6,37,87,Open Play,110.9,36.5,96,Blocked,1,0.057190012,93,Normal,0,0.0,0,0,0,0,0,0,Croatia,Morocco,3rd Place Final,2,1,Forward,21.037511025421832,9.099999999999994,1,0,0,1
6da1657b-9d5d-495c-8527-6b9c4e4c6004,3404,2,90,4,163,1.272882,3869684,16,Shot,788,Morocco,3,From Free Kick,788,Morocco,5237,Hakim Ziyech,17,Right Wing,120.0,36.5,38,87,Open Play,89.6,46.9,98,Off T,0,0.021768013,93,Normal,0,5.6,0,0,0,0,0,0,Croatia,Morocco,3rd Place Final,2,1,Forward,12.787972654802283,30.53800910341079,0,0,1,0
a55f71e0-1590-4c8c-ac83-eca617abc950,3556,2,95,31,172,0.6245,3869684,16,Shot,788,Morocco,3,From Free Kick,788,Morocco,6301,Youssef En-Nesyri,23,Center Forward,120.0,38.4,37,87,Open Play,113.6,43.4,98,Off T,1,0.1132524,93,Normal,0,3.6,0,0,0,0,0,0,Croatia,Morocco,3rd Place Final,2,1,Forward,27.979474388480114,6.400000000000006,1,0,0,1
50d88cc2-208f-4272-9156-ea9f0049c8bc,775,1,15,52,29,0.935009,3869519,16,Shot,785,Croatia,2,From Corner,785,Croatia,3471,Dejan Lovren,3,Right Center Back,120.0,33.5,37,87,Open Play,115.0,27.7,98,Off T,1,0.014029023,93,Normal,0,4.2,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Defender,67.87805802811816,9.689685237405806,1,0,0,1
e0e3e4da-8a23-4e2c-b4d2-b7bef8feb9fe,1167,1,24,35,45,1.145676,3869519,16,Shot,779,Argentina,4,From Throw In,779,Argentina,38718,Enzo Fernandez,11,Left Defensive Midfield,118.5,42.9,40,87,Open Play,93.1,36.9,100,Saved,0,0.027808638,93,Normal,0,0.8,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Midfielder,6.57386002428584,26.900000000000006,0,0,1,0
7c8c6f80-da85-4be8-a5cf-34f58c51a82e,1425,1,30,33,52,1.630258,3869519,16,Shot,785,Croatia,4,From Throw In,785,Croatia,5474,Ivan Perišić,21,Left Wing,120.0,38.9,40,87,Open Play,106.9,23.2,98,Off T,0,0.034139045,92,Lob,0,4.2,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Forward,52.05425173336472,18.315294155431953,0,0,1,0
dcc38d2c-1610-4362-bb0c-2fd6aa28c5bf,1621,1,38,26,61,0.326927,3869519,16,Shot,779,Argentina,6,From Counter,779,Argentina,29560,Julián Álvarez,24,Left Center Forward,120.0,36.8,40,87,Open Play,112.7,37.4,97,Goal,0,0.36172354,95,Volley,0,0.9,1,0,0,0,0,1,Argentina,Croatia,Semi-finals,3,0,Forward,19.604088150829448,7.299999999999997,0,0,1,0
0c16abd3-e136-40dd-8dd5-37d9587c4f41,1709,1,40,49,63,0.385615,3869519,16,Shot,779,Argentina,1,Regular Play,779,Argentina,7797,Rodrigo Javier De Paul,12,Right Midfield,104.4,47.3,40,87,Open Play,95.6,51.4,96,Blocked,0,0.027667157,93,Normal,0,0.0,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Midfielder,25.042598177816977,25.497450852977444,0,0,1,0
bd13c135-d873-447b-9433-76e78e8f0bf4,1714,1,41,53,64,0.540362,3869519,16,Shot,779,Argentina,2,From Corner,779,Argentina,27886,Alexis Mac Allister,16,Left Midfield,118.3,38.2,37,87,Open Play,113.5,32.8,100,Saved,0,0.0684051,93,Normal,0,0.9,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Midfielder,47.924977949156386,7.244998274671984,1,0,0,1
3ad82358-d787-4d98-b0e2-0e349b05e17b,1812,1,44,48,69,0.298525,3869519,16,Shot,785,Croatia,4,From Throw In,785,Croatia,5463,Luka Modrić,13,Right Center Midfield,101.4,43.9,40,87,Open Play,92.9,46.3,96,Blocked,0,0.026162526,93,Normal,0,0.0,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Midfielder,13.087228423836667,27.1974263488294,0,0,1,0
ac624dbe-5398-41b5-98c7-1fafe57fde8c,1823,1,44,53,69,0.214249,3869519,16,Shot,785,Croatia,4,From Throw In,785,Croatia,11603,Mario Pašalić,17,Right Wing,120.0,45.0,40,87,Open Play,119.4,45.8,98,Off T,0,0.07864248,91,Half Volley,1,2.4,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Forward,84.09385888622955,1.897366596101023,0,0,1,0
c9b5444c-548d-4936-af96-3f376dc1cdc6,2108,2,48,26,84,1.274215,3869519,16,Shot,779,Argentina,1,Regular Play,779,Argentina,16308,Leandro Daniel Paredes,9,Right Defensive Midfield,117.6,40.9,40,87,Open Play,85.0,44.8,100,Saved,0,0.014370957,93,Normal,0,1.0,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Midfielder,7.8089924602957295,35.009141663285604,0,0,1,0
a78187f3-3fb7-4c35-9d65-aef9e119c5b2,2542,2,57,5,102,0.426667,3869519,16,Shot,779,Argentina,1,Regular Play,779,Argentina,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,117.5,34.5,38,87,Open Play,112.7,30.1,100,Saved,1,0.10581502,93,Normal,0,0.7,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Forward,53.59591143692098,9.386160024205848,0,0,1,0
9129598e-2e12-425b-b2df-d1a8842360a9,2562,2,57,35,104,0.118325,3869519,16,Shot,785,Croatia,3,From Free Kick,785,Croatia,16527,Mislav Oršić,21,Left Wing,101.0,24.6,40,87,Open Play,98.4,22.8,96,Blocked,0,0.021008598,93,Normal,0,0.0,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Forward,38.53018001482684,25.314027731674777,0,0,1,0
a45cedf5-7079-4551-b949-3c2fb3e87ced,2700,2,61,47,111,0.184782,3869519,16,Shot,785,Croatia,3,From Free Kick,785,Croatia,3471,Dejan Lovren,3,Right Center Back,113.3,40.4,37,87,Open Play,112.7,40.1,96,Blocked,1,0.09374543,93,Normal,0,0.0,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Defender,0.7848246029918997,7.299999999999997,1,0,0,1
60dc7f46-0b61-4198-ae9d-c11c096367dc,2982,2,68,46,127,0.554719,3869519,16,Shot,779,Argentina,4,From Throw In,779,Argentina,29560,Julián Álvarez,24,Left Center Forward,120.0,40.3,40,87,Open Play,113.3,45.4,97,Goal,0,0.33366448,93,Normal,1,0.1,0,0,0,0,0,1,Argentina,Croatia,Semi-finals,3,0,Forward,38.86777750232068,6.844705983459043,0,0,1,0
0b6069ca-0918-46e8-a488-4352f631492c,3071,2,74,54,134,1.22653,3869519,16,Shot,785,Croatia,4,From Throw In,785,Croatia,5474,Ivan Perišić,6,Left Back,120.0,39.2,38,87,Open Play,85.8,21.3,98,Off T,0,0.005868097,93,Normal,0,4.8,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Defender,28.669116258406355,37.22539455801644,0,0,1,0
01404c8b-76a5-4187-907c-eef491c0f621,3206,2,77,39,138,1.411106,3869519,16,Shot,785,Croatia,1,Regular Play,785,Croatia,16527,Mislav Oršić,21,Left Wing,120.0,46.7,40,87,Open Play,108.0,21.9,98,Off T,0,0.011610668,93,Normal,0,3.8,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Forward,56.45628152870193,18.51512894905137,0,0,1,0
7eb91d56-2d0f-48ba-8df3-e418d4b13f34,3371,2,82,12,145,0.7015,3869519,16,Shot,779,Argentina,3,From Free Kick,779,Argentina,27886,Alexis Mac Allister,15,Left Center Midfield,120.0,44.6,40,87,Open Play,107.1,46.7,98,Off T,0,0.14140838,95,Volley,1,0.5,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Midfielder,27.44645517366013,13.179529581893284,0,0,1,0
94203fde-cbb9-49b4-962f-3181068dd3c5,3552,2,88,23,157,1.051285,3869519,16,Shot,785,Croatia,4,From Throw In,785,Croatia,28914,Lovro Majer,9,Right Defensive Midfield,117.7,41.9,38,87,Open Play,96.0,35.4,100,Saved,0,0.044770177,91,Half Volley,0,0.4,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Midfielder,10.85010462979738,24.00749882849107,0,0,1,0
eaa7a5c6-53c3-4da4-bc61-fea93e29c0d9,3721,2,92,51,179,0.953431,3869519,16,Shot,785,Croatia,2,From Corner,785,Croatia,3441,Nikola Vlašić,17,Right Wing,120.0,30.8,38,87,Open Play,103.6,52.3,98,Off T,0,0.049129687,93,Normal,0,4.1,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Forward,36.869897645844006,18.380696395947574,0,0,1,0
3dabf30e-401c-49ad-8976-4b124b1b7a6c,3803,2,94,53,184,1.062937,3869519,16,Shot,785,Croatia,1,Regular Play,785,Croatia,3471,Dejan Lovren,3,Right Center Back,120.0,40.2,38,87,Open Play,89.3,36.5,98,Off T,0,0.02342664,93,Normal,0,3.8,0,0,0,0,0,0,Argentina,Croatia,Semi-finals,3,0,Defender,6.504010540431716,30.700000000000003,0,0,1,0
18d5acc3-d2c4-4a3f-b3de-3d8714000f03,156,1,3,17,11,0.059151,3869354,16,Shot,768,England,1,Regular Play,768,England,4354,Philip Foden,21,Left Wing,101.6,40.1,38,87,Open Play,100.2,40.0,96,Blocked,0,0.022691524,91,Half Volley,0,0.0,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,0.0,19.799999999999997,0,0,1,0
76a926ab-d769-4f19-97da-d7d329d90325,386,1,10,35,22,0.868394,3869354,16,Shot,771,France,1,Regular Play,771,France,3604,Olivier Giroud,23,Center Forward,118.2,40.1,37,87,Open Play,110.3,38.2,100,Saved,0,0.21537142,90,Diving Header,0,0.8,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,10.512627169921327,9.700000000000003,1,0,0,1
392c7c17-aff2-48c8-becc-d23b5bf60640,662,1,16,22,44,1.14154,3869354,16,Shot,771,France,1,Regular Play,771,France,10481,Aurélien Djani Tchouaméni,9,Right Defensive Midfield,120.0,36.5,40,87,Open Play,92.5,43.5,97,Goal,0,0.027870113,93,Normal,0,0.8,0,0,0,0,0,1,England,France,Quarter-finals,1,2,Midfielder,7.253194612725333,27.5,0,0,1,0
c60b4259-2ba3-4496-927f-331d9c2ec9d1,755,1,21,29,53,0.12581,3869354,16,Shot,768,England,4,From Throw In,768,England,10955,Harry Kane,23,Center Forward,114.4,50.3,40,87,Open Play,113.6,52.2,100,Saved,0,0.07522586,93,Normal,1,0.4,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,62.318938431514724,10.40192289915668,0,0,1,0
7698af86-50b1-41d3-a751-88cbb32b875d,760,1,21,33,53,0.039999,3869354,16,Shot,768,England,4,From Throw In,768,England,30714,Jude Bellingham,15,Left Center Midfield,118.1,36.1,37,87,Open Play,117.3,35.7,96,Blocked,1,0.21807538,93,Normal,0,0.0,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Midfielder,57.87500155961243,2.7166155414412274,1,0,0,1
f7fdf23a-a5e9-4e7f-ba8d-40bc6379b9b0,1064,1,28,30,61,0.968944,3869354,16,Shot,768,England,4,From Throw In,768,England,10955,Harry Kane,23,Center Forward,119.6,43.2,40,87,Open Play,96.7,57.1,100,Saved,0,0.018916143,93,Normal,0,2.0,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,36.27515313062553,26.73013280924732,0,0,1,0
b9ca208b-744a-482c-acbb-a25025ebb258,1415,1,38,45,74,0.751028,3869354,16,Shot,771,France,3,From Free Kick,771,France,3009,Kylian Mbappé Lottin,21,Left Wing,120.0,40.1,38,87,Open Play,107.9,32.9,98,Off T,0,0.06798863,91,Half Volley,1,5.5,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,30.40342447450584,12.490796611905898,0,0,1,0
1005a0cd-efda-4b12-92a0-edec3f740581,1954,2,46,36,92,0.713787,3869354,16,Shot,768,England,2,From Corner,768,England,30714,Jude Bellingham,15,Left Center Midfield,118.5,42.0,40,87,Open Play,101.1,48.0,100,Saved,0,0.046397094,91,Half Volley,1,2.3,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Midfielder,22.94198924997227,19.31864384474232,0,0,1,0
faf2becb-95e5-4cc5-b77e-208679268e05,1959,2,47,13,93,0.384707,3869354,16,Shot,768,England,2,From Corner,768,England,3336,Harry Maguire,5,Left Center Back,117.4,34.9,37,87,Open Play,116.2,30.9,96,Blocked,1,0.048588943,93,Normal,0,0.0,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Defender,67.33544256530394,6.360031446463138,1,0,0,1
974d20e3-92b3-4061-9d97-e56ced377069,2111,2,51,1,97,0.450466,3869354,16,Shot,768,England,3,From Free Kick,768,England,3532,Jordan Brian Henderson,13,Right Center Midfield,113.2,45.5,40,87,Open Play,101.1,56.4,96,Blocked,0,0.017202334,91,Half Volley,1,0.0,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Midfielder,40.948989082243315,22.60464554024239,0,0,1,0
ec185754-71a2-488f-8471-b5f591b88c6e,2159,2,54,44,101,0.620194,3869354,16,Shot,771,France,9,From Kick Off,771,France,3026,Adrien Rabiot,11,Left Defensive Midfield,114.4,42.5,38,87,Open Play,95.6,43.2,100,Saved,0,0.06667264,91,Half Volley,1,0.4,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Midfielder,7.471559176592381,24.400000000000006,0,0,1,0
0f19d3a0-282b-4673-9ecc-d23599dd565e,2364,2,59,35,111,0.775735,3869354,16,Shot,768,England,1,Regular Play,768,England,22084,Bukayo Saka,17,Right Wing,116.6,40.1,40,87,Open Play,103.2,47.6,100,Saved,1,0.07073746,93,Normal,0,0.2,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,24.34108993669252,17.18138527593162,0,0,1,0
9747c65f-740c-42bb-87a9-a309a35acf08,2381,2,60,8,113,0.43921,3869354,16,Shot,771,France,8,From Keeper,771,France,5477,Ousmane Dembélé,17,Right Wing,107.9,46.7,38,87,Open Play,99.5,53.8,96,Blocked,0,0.030820057,93,Normal,0,0.0,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,33.947285908030274,22.72201575564985,0,0,1,0
c53fbe0a-5479-4e5a-8637-6c83b7e68786,2420,2,61,6,115,0.839383,3869354,16,Shot,768,England,1,Regular Play,768,England,10955,Harry Kane,23,Center Forward,117.9,43.9,38,87,Open Play,99.1,53.8,100,Saved,0,0.029508974,93,Normal,0,0.2,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,33.43626728339349,23.08354392202376,0,0,1,0
4bba88e2-fa9e-4890-ae65-0fbbd71e2932,2641,2,69,23,136,0.879877,3869354,16,Shot,768,England,3,From Free Kick,768,England,3336,Harry Maguire,5,Left Center Back,120.0,36.1,37,87,Open Play,109.1,35.0,99,Post,0,0.07199757,93,Normal,0,0.7,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Defender,24.64166199955833,10.945775440780801,1,0,0,1
e61a35ea-0d71-406b-8c76-afbc917d2053,2682,2,70,31,140,0.08424,3869354,16,Shot,768,England,1,Regular Play,768,England,3382,Luke Shaw,6,Left Back,108.8,22.3,38,87,Open Play,108.4,21.7,96,Blocked,0,0.006951497,93,Normal,0,0.0,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Defender,57.63021606257666,18.41331040307527,0,0,1,0
5d1c07dc-1575-42b8-9181-03137e531a0c,2797,2,74,53,148,0.602144,3869354,16,Shot,771,France,1,Regular Play,771,France,3604,Olivier Giroud,23,Center Forward,120.0,48.3,37,87,Open Play,112.9,47.0,98,Off T,1,0.075690374,93,Normal,0,3.0,1,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,44.59365376669099,7.707788269017249,1,0,0,1
9f12f011-03e2-4c02-b566-28808c4dbaba,2857,2,76,23,150,0.410396,3869354,16,Shot,771,France,1,Regular Play,771,France,3604,Olivier Giroud,23,Center Forward,119.0,39.3,38,87,Open Play,111.3,40.5,100,Saved,0,0.20829616,95,Volley,1,1.3,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Forward,3.2892426784918247,8.700000000000003,0,0,1,0
2effbf64-b445-4aa5-a87e-7ff2f38c90ee,2870,2,77,10,151,0.328704,3869354,16,Shot,771,France,2,From Corner,771,France,3604,Olivier Giroud,23,Center Forward,120.0,37.4,37,87,Open Play,114.7,36.4,97,Goal,1,0.14665264,93,Normal,0,1.8,0,0,0,0,0,1,England,France,Quarter-finals,1,2,Forward,34.18612248637506,5.299999999999997,1,0,0,1
800fd9ae-eb95-4060-8058-645983307dfa,2994,2,88,0,163,1.03097,3869354,16,Shot,768,England,1,Regular Play,768,England,7843,Mason Mount,13,Right Center Midfield,120.0,45.0,40,87,Open Play,89.5,44.7,98,Off T,0,0.024138648,93,Normal,0,4.2,0,0,0,0,0,0,England,France,Quarter-finals,1,2,Midfielder,8.760278000016132,30.508031729365957,0,0,1,0
763a44ab-1e89-44d5-bf6f-ce1831d8823d,240,1,4,37,6,0.200454,3869552,16,Shot,771,France,4,From Throw In,771,France,3009,Kylian Mbappé Lottin,21,Left Wing,112.6,43.9,38,87,Open Play,108.5,47.3,96,Blocked,1,0.09459595,93,Normal,0,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,32.406670043896874,11.964113005150026,0,0,1,0
f4d06d6c-d7fb-41e4-b25e-1cb9a106f88b,244,1,4,40,6,0.448327,3869552,16,Shot,771,France,4,From Throw In,771,France,6704,Theo Bernard François Hernández,6,Left Back,120.0,38.9,38,87,Open Play,115.7,31.5,97,Goal,0,0.0979349,91,Half Volley,1,0.8,0,0,0,0,0,1,France,Morocco,Semi-finals,2,0,Defender,63.165956529225554,6.2241465278381725,0,0,1,0
b4b2bbe9-bd6b-4445-b010-245913557fde,437,1,9,38,13,0.976005,3869552,16,Shot,788,Morocco,1,Regular Play,788,Morocco,46258,Azzedine Ounahi,11,Left Defensive Midfield,117.2,41.5,40,87,Open Play,95.5,26.2,100,Saved,0,0.01924696,93,Normal,0,0.8,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Midfielder,29.39105213232771,26.38730755495907,0,0,1,0
b235bbd6-6653-40c2-83d3-296d8d5326ce,698,1,16,1,22,0.374275,3869552,16,Shot,788,Morocco,1,Regular Play,788,Morocco,5237,Hakim Ziyech,17,Right Wing,120.0,50.1,40,87,Open Play,106.4,54.6,98,Off T,0,0.06111174,93,Normal,0,0.2,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,47.03091423685313,17.242969581832472,0,0,1,0
5e15d155-92bc-4aa6-8a04-66314d372114,706,1,16,32,23,0.596581,3869552,16,Shot,771,France,7,From Goal Kick,771,France,3604,Olivier Giroud,23,Center Forward,120.0,36.2,38,87,Open Play,105.4,26.8,99,Post,0,0.09802507,93,Normal,0,1.7,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,42.11703654746047,17.256882684888364,0,0,1,0
1c9d37cc-5b3a-4acc-9ef9-2ed4adad4eb7,1080,1,25,27,36,0.100586,3869552,16,Shot,788,Morocco,4,From Throw In,788,Morocco,5245,Achraf Hakimi Mouh,2,Right Back,99.4,51.7,40,87,Open Play,95.3,53.3,96,Blocked,0,0.020597277,93,Normal,0,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Defender,28.300755766006375,26.392802049043603,0,0,1,0
feec1a47-a09f-40a8-b376-83235a04f754,1276,1,32,23,48,0.500272,3869552,16,Shot,771,France,1,Regular Play,771,France,10481,Aurélien Djani Tchouaméni,9,Right Defensive Midfield,110.2,38.0,40,87,Open Play,96.0,32.9,96,Blocked,0,0.040336993,93,Normal,1,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Midfielder,16.479973281846057,24.19938015735114,0,0,1,0
a07f2606-64d3-4c92-b6f4-adf7f1673d18,1303,1,34,5,51,0.041832,3869552,16,Shot,771,France,2,From Corner,771,France,3604,Olivier Giroud,23,Center Forward,112.6,44.2,37,87,Open Play,111.9,44.5,96,Blocked,1,0.060999498,93,Normal,0,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,29.054604099077164,8.115417426109387,1,0,0,1
7bae38bb-77db-4a42-af8f-687966177c19,1307,1,34,7,51,0.71638,3869552,16,Shot,771,France,2,From Corner,771,France,11990,Youssouf Fofana,11,Left Defensive Midfield,120.0,33.5,38,87,Open Play,104.3,46.5,98,Off T,0,0.061363008,91,Half Volley,1,6.3,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Midfielder,22.490178027112776,15.897798589741917,0,0,1,0
dbfeff49-55fe-4d47-aa30-1cb0084570bd,1351,1,35,10,53,0.570406,3869552,16,Shot,771,France,6,From Counter,771,France,3009,Kylian Mbappé Lottin,21,Left Wing,115.9,38.1,40,87,Open Play,111.7,30.9,96,Blocked,0,0.15100354,93,Normal,0,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,47.6324348689865,9.741663102366042,0,0,1,0
65cfdd1e-7a29-4830-8194-a0869a13510b,1356,1,35,14,53,0.69937,3869552,16,Shot,771,France,6,From Counter,771,France,3604,Olivier Giroud,23,Center Forward,120.0,35.0,38,87,Open Play,105.8,42.5,98,Off T,0,0.2635025,93,Normal,1,1.6,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,9.984960204643329,14.200000000000003,0,0,1,0
f2b4da14-ccc5-47a3-b75f-2a3de3acc811,1517,1,39,33,59,0.298608,3869552,16,Shot,771,France,2,From Corner,771,France,5485,Raphaël Varane,3,Right Center Back,120.0,44.9,40,87,Open Play,113.7,47.9,98,Off T,0,0.07554505,95,Volley,1,0.8,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Defender,51.42874774882986,7.409453421137078,0,0,1,0
90d7ee1b-aa71-4292-ba17-0bcd15e6e03a,1664,1,43,53,65,0.857176,3869552,16,Shot,788,Morocco,2,From Corner,788,Morocco,7459,Jawad El Yamiq,5,Left Center Back,119.3,36.2,40,87,Open Play,107.2,33.9,116,Saved to Post,0,0.06408756,94,Overhead Kick,1,0.5,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Defender,25.48071794778951,12.971121771072845,0,0,1,0
d6e456e8-96e3-48a2-9ff7-b6ad878a74de,1672,1,43,59,65,0.885241,3869552,16,Shot,788,Morocco,2,From Corner,788,Morocco,3625,Sofiane Boufal,21,Left Wing,120.0,31.4,40,87,Open Play,96.7,37.2,98,Off T,0,0.035300843,91,Half Volley,1,0.2,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,6.852469770553781,23.299999999999997,0,0,1,0
da101356-1fad-432f-8d79-c86a952bf48f,1841,2,46,56,77,0.49991,3869552,16,Shot,771,France,4,From Throw In,771,France,4445,Jules Koundé,2,Right Back,109.3,43.2,40,87,Open Play,94.0,50.6,96,Blocked,1,0.01766911,91,Half Volley,0,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Defender,22.180344302017236,26.824615561084936,0,0,1,0
7aaedea3-0cdf-4082-8ea9-efbb40703b91,2044,2,52,40,84,0.099188,3869552,16,Shot,788,Morocco,4,From Throw In,788,Morocco,31295,Yahia Attiyat allah,6,Left Back,110.4,53.5,40,87,Open Play,109.8,35.1,101,Wayward,0,0.24936919,91,Half Volley,1,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Defender,25.659264516967337,10.239628899525611,0,0,1,0
cb9682c8-3388-4616-b615-7568171b4fd3,2074,2,53,8,84,0.747129,3869552,16,Shot,788,Morocco,4,From Throw In,788,Morocco,5234,Sofyan Amrabat,10,Center Defensive Midfield,120.0,33.5,40,87,Open Play,92.5,36.0,98,Off T,0,0.020691318,93,Normal,0,0.2,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Midfielder,8.2758928270752,27.5,0,0,1,0
fab43625-d55e-46b5-b7d6-5fcf6079868f,2685,2,70,57,113,0.603871,3869552,16,Shot,771,France,3,From Free Kick,771,France,2972,Marcus Thuram,21,Left Wing,120.0,46.9,37,87,Open Play,114.5,45.5,98,Off T,1,0.115658596,93,Normal,0,1.8,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,45.0,5.70087712549569,1,0,0,1
49890194-c2bc-4ebc-8448-540dcc8c7427,2818,2,73,31,119,0.31026,3869552,16,Shot,771,France,1,Regular Play,771,France,11990,Youssouf Fofana,15,Left Center Midfield,120.0,35.0,38,87,Open Play,111.6,27.3,98,Off T,0,0.040043775,93,Normal,0,2.1,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Midfielder,56.51865934487947,12.093386622447827,0,0,1,0
7abc91eb-f3a4-42e0-b49f-70afcab2871c,3039,2,78,48,126,0.07908,3869552,16,Shot,771,France,7,From Goal Kick,771,France,3009,Kylian Mbappé Lottin,23,Center Forward,107.9,30.3,40,87,Open Play,107.2,29.8,96,Blocked,1,0.033641826,93,Normal,0,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,38.550465296157725,14.222517358048817,0,0,1,0
0502086f-c98a-47b2-83c0-dfb26991cbb4,3043,2,78,49,126,0.327022,3869552,16,Shot,771,France,7,From Goal Kick,771,France,22097,Randal Kolo Muani,17,Right Wing,120.0,42.5,40,87,Open Play,115.6,43.8,97,Goal,0,0.8521293,93,Normal,1,0.4,0,0,1,0,0,1,France,Morocco,Semi-finals,2,0,Forward,40.81508387488153,4.400000000000006,0,0,1,0
9f07925f-2297-4a73-87b4-4f90f4c588fa,3199,2,85,38,133,0.667115,3869552,16,Shot,788,Morocco,4,From Throw In,788,Morocco,21736,Zakaria Aboukhlal,24,Left Center Forward,111.2,47.5,37,87,Open Play,107.1,41.0,101,Wayward,1,0.024939176,93,Normal,0,0.0,0,0,0,0,0,0,France,Morocco,Semi-finals,2,0,Forward,4.432668468689859,12.900000000000006,1,0,0,1
