id,index,period,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,position_id,position_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,outcome_id,outcome_name,under_pressure,shot_statsbomb_xg,technique_id,technique_name,shot_first_time,end_z,shot_one_on_one,shot_deflected,shot_open_goal,shot_follows_dribble,shot_redirect,goal,home_team_name,away_team_name,competition_stage_name,home_score,away_score
61d52e72-a8ff-49c4-be02-057b1ea0fb15,20,1,0,18,2,0.380264,3857256,16,Shot,773,Switzerland,9,From Kick Off,773,Switzerland,3500,Granit Xhaka,11,Left Defensive Midfield,108.2,38.5,38,Left Foot,87,Open Play,96,38.8,96,Blocked,0,0.036565553,91,Half Volley,1,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
aa77495b-0e7b-44f0-a2eb-11605085943a,25,1,0,22,2,0.175803,3857256,16,Shot,773,Switzerland,9,From Kick Off,773,Switzerland,5545,Breel-Donald Embolo,23,Center Forward,114.8,40.6,38,Left Foot,87,Open Play,113.1,40.7,100,Saved,0,0.35328916,91,Half Volley,1,1.6,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
51026369-a4ad-4a71-b14a-6e7f8b764772,28,1,0,23,2,0.495575,3857256,16,Shot,773,Switzerland,9,From Kick Off,773,Switzerland,3500,Granit Xhaka,11,Left Defensive Midfield,115.5,39.1,40,Right Foot,87,Open Play,103.8,41.9,100,Saved,0,0.06952749,91,Half Volley,1,1,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
6ac240f5-8b84-4c06-8153-b56109c8c5e6,196,1,4,35,11,0.848375,3857256,16,Shot,786,Serbia,2,From Corner,786,Serbia,5603,Nikola Milenković,3,Right Center Back,120,35.3,37,Head,87,Open Play,112.2,36.8,98,Off T,0,0.08160872,93,Normal,0,3.5,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
00e599c0-5234-4b6a-9b91-d6f789a311b0,356,1,10,5,24,0.934407,3857256,16,Shot,786,Serbia,1,Regular Play,786,Serbia,6318,Andrija Živković,7,Right Wing Back,120,36.1,38,Left Foot,87,Open Play,97.8,51.5,99,Post,0,0.030001678,93,Normal,0,0.6,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
457d529f-b36e-45f8-b168-ee76254acf0a,361,1,10,7,24,0.34191,3857256,16,Shot,786,Serbia,1,Regular Play,786,Serbia,18015,Dušan Vlahović,22,Right Center Forward,118.1,39.1,70,Other,87,Open Play,115.4,38.6,100,Saved,0,0.5168786,93,Normal,0,1,1,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
b6e10a35-3d7a-40ac-b68e-7118fffbe9ab,474,1,13,35,36,0.258584,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,6983,Remo Freuler,9,Right Defensive Midfield,113.3,34.4,38,Left Foot,87,Open Play,107.8,35.9,96,Blocked,0,0.09611784,91,Half Volley,1,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
c7c1917b-2c74-40a4-94a0-dc7a9137a766,682,1,19,11,44,0.180553,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,3533,Xherdan Shaqiri,17,Right Wing,120,43.1,38,Left Foot,87,Open Play,107.5,50.6,97,Goal,0,0.06969889,93,Normal,1,0.2,0,1,0,0,0,1,Serbia,Switzerland,Group Stage,2,3
97f840a8-4545-46a7-a9b3-8e91be859de5,721,1,21,11,47,0.874012,3857256,16,Shot,773,Switzerland,1,Regular Play,773,Switzerland,3500,Granit Xhaka,11,Left Defensive Midfield,116.9,38.7,38,Left Foot,87,Open Play,97.3,33.7,100,Saved,0,0.04476528,93,Normal,1,0.2,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
aaae9647-f552-4341-8d43-de39a7facbee,763,1,22,15,52,2.461241,3857256,16,Shot,786,Serbia,3,From Free Kick,786,Serbia,18015,Dušan Vlahović,22,Right Center Forward,118.4,38.7,37,Head,87,Open Play,109.6,35.4,100,Saved,0,0.08628477,93,Normal,0,1.4,1,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
e90ac0da-ac09-4a22-a26e-01ff53f52434,925,1,25,56,68,1.029448,3857256,16,Shot,786,Serbia,1,Regular Play,786,Serbia,4269,Aleksandar Mitrović,24,Left Center Forward,120,43.3,37,Head,87,Open Play,108.3,38.6,97,Goal,0,0.06371751,93,Normal,0,0.9,0,0,0,0,0,1,Serbia,Switzerland,Group Stage,2,3
6cee2bd6-3370-4a3f-9a1e-a580d18e8809,1038,1,29,53,73,0.734525,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,3533,Xherdan Shaqiri,17,Right Wing,120,44.5,38,Left Foot,87,Open Play,107.7,49.2,98,Off T,1,0.3934682,93,Normal,0,0.6,1,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
315de8c7-f26d-4e85-ac65-1f5533f108e0,1175,1,34,28,82,1.118632,3857256,16,Shot,786,Serbia,6,From Counter,786,Serbia,18015,Dušan Vlahović,22,Right Center Forward,120,43.7,38,Left Foot,87,Open Play,106.2,31.8,97,Goal,0,0.15928414,93,Normal,1,0,0,0,0,0,0,1,Serbia,Switzerland,Group Stage,2,3
ce449cb2-5974-46ce-8e69-fa53df9ee074,1247,1,37,26,87,0.191273,3857256,16,Shot,773,Switzerland,4,From Throw In,773,Switzerland,30401,Ruben Vargas,21,Left Wing,105.9,45.2,40,Right Foot,87,Open Play,101,47.3,96,Blocked,0,0.0683221,93,Normal,1,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
663eefd5-97eb-4c07-9ac7-241b3bfe1356,1440,1,43,41,99,0.335147,3857256,16,Shot,773,Switzerland,1,Regular Play,773,Switzerland,5545,Breel-Donald Embolo,23,Center Forward,120,37.8,40,Right Foot,87,Open Play,114.4,36.9,97,Goal,0,0.72697556,93,Normal,1,0.6,0,0,1,0,0,1,Serbia,Switzerland,Group Stage,2,3
5a665436-df39-42a9-bc2e-6fa33394ac5f,1503,1,47,38,106,0.345056,3857256,16,Shot,786,Serbia,4,From Throw In,786,Serbia,4269,Aleksandar Mitrović,24,Left Center Forward,105.3,37.4,40,Right Foot,87,Open Play,101.7,33.7,101,Wayward,0,0.056521177,95,Volley,1,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
d46db09d-7f77-447c-80fb-6cc0928f060a,1621,2,47,38,113,0.534031,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,6983,Remo Freuler,9,Right Defensive Midfield,120,42.7,38,Left Foot,87,Open Play,107.2,41.2,97,Goal,0,0.15381548,91,Half Volley,1,0.6,0,0,0,0,0,1,Serbia,Switzerland,Group Stage,2,3
1b19f202-7a71-4df3-b20c-bca100a02f59,1856,2,56,32,127,0.286691,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,5537,Fabian Lukas Schär,3,Right Center Back,114.1,35.7,40,Right Foot,87,Open Play,110.7,30.5,96,Blocked,0,0.07925899,95,Volley,1,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
16eedabd-c8b8-4c23-88f2-b17b3636f382,1860,2,56,33,127,0.557633,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,5545,Breel-Donald Embolo,23,Center Forward,120,38.8,40,Right Foot,87,Open Play,116.1,39.3,98,Off T,0,0.6647709,91,Half Volley,1,3.8,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
5a1d44e8-2b65-422b-a804-0f5413ad2390,1979,2,60,6,136,0.945234,3857256,16,Shot,786,Serbia,1,Regular Play,786,Serbia,3831,Dušan Tadić,19,Center Attacking Midfield,120,37.1,38,Left Foot,87,Open Play,107.4,31.7,98,Off T,0,0.061684445,91,Half Volley,0,4.1,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
248db6b9-ea93-438e-84f0-20158bfbba14,2244,2,70,49,153,0.14238,3857256,16,Shot,786,Serbia,1,Regular Play,786,Serbia,4269,Aleksandar Mitrović,24,Left Center Forward,107.5,27.4,40,Right Foot,87,Open Play,106.2,25.8,96,Blocked,0,0.03203667,93,Normal,0,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
06926bc9-8a40-48a4-9f61-e27d7dcf804d,2309,2,72,0,155,0.067566,3857256,16,Shot,786,Serbia,1,Regular Play,786,Serbia,6319,Luka Jović,22,Right Center Forward,103.1,43.1,37,Head,87,Open Play,102.2,43.2,96,Blocked,1,0.02594082,93,Normal,0,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
3c23cdb3-0a42-49ae-9030-888e2f892171,2635,2,81,58,168,0.808534,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,5549,Manuel Obafemi Akanji,5,Left Center Back,120,44.9,40,Right Foot,87,Open Play,99.4,52.7,98,Off T,0,0.030122569,93,Normal,1,2.3,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
a8953e7b-69b5-4d68-922a-a3cf2ce6ca0f,2945,2,88,48,185,0.070657,3857256,16,Shot,773,Switzerland,3,From Free Kick,773,Switzerland,16022,Christian Fassnacht,21,Left Wing,107,30.1,40,Right Foot,87,Open Play,105.3,28.9,100,Saved,0,0.31681746,93,Normal,0,0,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
e7ede913-f7f7-48b7-92d3-b88295a117d7,3074,2,91,50,191,1.21439,3857256,16,Shot,786,Serbia,4,From Throw In,786,Serbia,6319,Luka Jović,22,Right Center Forward,120,37.1,37,Head,87,Open Play,105,39.8,98,Off T,1,0.03223471,93,Normal,0,4.1,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
e674f461-f75f-4df1-8950-f5922f84e9ce,3208,2,99,51,203,0.791543,3857256,16,Shot,786,Serbia,3,From Free Kick,786,Serbia,5833,Nemanja Radonjić,7,Right Wing Back,120,45.2,38,Left Foot,87,Open Play,105.7,51.3,98,Off T,0,0.042810295,91,Half Volley,1,0.6,0,0,0,0,0,0,Serbia,Switzerland,Group Stage,2,3
9fd07a9a-2de2-4ba5-b400-6a2264835ba2,839,1,16,29,25,0.938361,3869151,16,Shot,779,Argentina,3,From Free Kick,779,Argentina,7006,Alejandro Darío Gómez,21,Left Wing,120,47.5,40,Right Foot,87,Open Play,98.2,20.1,98,Off T,0,0.011147299,93,Normal,0,7.1,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
b70841d8-d3d3-40de-a009-58a8309e3ba2,1397,1,28,9,42,0.432666,3869151,16,Shot,792,Australia,2,From Corner,792,Australia,22293,Harry Souttar,3,Right Center Back,114,40.9,37,Head,87,Open Play,111.9,44,96,Blocked,1,0.06809473,93,Normal,0,0,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
53d825ac-a98d-41ca-b81f-1015dee17376,1646,1,34,35,52,0.883672,3869151,16,Shot,779,Argentina,3,From Free Kick,779,Argentina,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,120,37.1,38,Left Foot,87,Open Play,104.2,48.9,97,Goal,0,0.06663833,93,Normal,0,0.3,0,0,0,0,0,1,Argentina,Australia,Round of 16,2,1
9fa41c60-ab9c-4fcb-8d5c-39a781e7a9c0,2431,2,49,59,77,0.038189,3869151,16,Shot,779,Argentina,1,Regular Play,779,Argentina,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,116.9,40,38,Left Foot,87,Open Play,99.8,38.5,100,Saved,0,0.04517154,93,Normal,0,0.6,0,1,0,0,0,0,Argentina,Australia,Round of 16,2,1
a7ce988c-2d9b-4d78-8b34-95e4d2774ae0,2752,2,56,41,89,1.649001,3869151,16,Shot,792,Australia,1,Regular Play,779,Argentina,29560,Julián Álvarez,24,Left Center Forward,120,36.5,40,Right Foot,87,Open Play,110.4,50.3,97,Goal,0,0.28060678,93,Normal,0,0.3,0,0,0,0,0,1,Argentina,Australia,Round of 16,2,1
5f1b13a1-f49c-41a6-9040-2c7db303d427,3120,2,65,50,100,0.893309,3869151,16,Shot,779,Argentina,2,From Corner,779,Argentina,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,120,31.6,38,Left Foot,87,Open Play,95.4,33.6,98,Off T,0,0.032841697,93,Normal,0,6.2,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
060deabd-8fca-4998-b49c-bf4dee752a0e,3411,2,74,43,115,1.906571,3869151,16,Shot,779,Argentina,1,Regular Play,779,Argentina,5507,Nicolás Alejandro Tagliafico,8,Left Wing Back,120,49.6,38,Left Foot,87,Open Play,103.2,24.9,98,Off T,0,0.05181273,93,Normal,0,0.3,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
5d585edf-d8ab-469c-b9ca-a6253faaa793,3452,2,76,9,120,0.448576,3869151,16,Shot,792,Australia,1,Regular Play,792,Australia,8346,Craig Goodwin,16,Left Midfield,104.9,26.6,38,Left Foot,87,Open Play,98.2,22.6,96,Blocked,0,0.013616442,91,Half Volley,1,0,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
2f0bd31e-adca-4b9e-96ea-5a64e1d9ce2e,3612,2,80,8,128,0.158058,3869151,16,Shot,792,Australia,3,From Free Kick,792,Australia,5479,Aziz Eraltay Behich,6,Left Back,111.4,33.7,40,Right Foot,87,Open Play,110.6,33.2,96,Blocked,0,0.07721693,93,Normal,0,0,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
0b0970d0-4cfa-4f0c-aff3-210cb296226a,3620,2,80,41,129,1.234929,3869151,16,Shot,792,Australia,2,From Corner,792,Australia,8859,Ajdin Hrustic,12,Right Midfield,120,36.2,38,Left Foot,87,Open Play,100,52.7,98,Off T,1,0.033247408,93,Normal,0,3.8,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
fbbcbd30-78e7-4627-9714-bdf463a6c12e,3818,2,87,15,138,2.376645,3869151,16,Shot,779,Argentina,3,From Free Kick,779,Argentina,11456,Lautaro Javier Martínez,24,Left Center Forward,120,30,40,Right Foot,87,Open Play,108.3,52.3,98,Off T,0,0.051439364,93,Normal,1,0.2,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
e48ce4af-0f98-4004-b235-e115cefa6bac,3854,2,88,11,140,0.659907,3869151,16,Shot,779,Argentina,6,From Counter,779,Argentina,11456,Lautaro Javier Martínez,24,Left Center Forward,120,45.1,40,Right Foot,87,Open Play,107.6,31.9,98,Off T,0,0.24890411,93,Normal,1,5.4,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
8779a120-92be-4bef-b143-a0e91aa68bfb,3936,2,92,10,148,0.13627,3869151,16,Shot,779,Argentina,4,From Throw In,779,Argentina,11456,Lautaro Javier Martínez,24,Left Center Forward,114.1,35.9,38,Left Foot,87,Open Play,109.1,31.8,100,Saved,0,0.37209997,93,Normal,0,0.5,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
36dc8c71-010d-4cfb-8427-774a6e556620,3978,2,92,50,150,0.71693,3869151,16,Shot,779,Argentina,1,Regular Play,779,Argentina,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,120,36.5,38,Left Foot,87,Open Play,104.6,52.2,98,Off T,0,0.055600196,93,Normal,0,4,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
1ec1a0e0-f57f-4390-879a-872cdc7be137,4012,2,93,43,152,0.348384,3869151,16,Shot,779,Argentina,1,Regular Play,779,Argentina,28268,Exequiel Alejandro Palacios,15,Left Center Midfield,107.3,47.9,40,Right Foot,87,Open Play,103.6,50.1,96,Blocked,0,0.046685893,93,Normal,0,0,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
015c52d6-b1c1-45c2-b450-75238519b983,4026,2,93,54,152,0.136651,3869151,16,Shot,779,Argentina,1,Regular Play,779,Argentina,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,103.5,39.9,38,Left Foot,87,Open Play,102.2,40,96,Blocked,1,0.032042325,93,Normal,0,0,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
6c7be4e1-edc2-4255-951e-1b21ee426a72,4035,2,93,59,152,0.151796,3869151,16,Shot,779,Argentina,1,Regular Play,779,Argentina,11456,Lautaro Javier Martínez,24,Left Center Forward,119.1,36.6,38,Left Foot,87,Open Play,108.3,30.8,100,Saved,0,0.076142184,93,Normal,0,0.2,0,1,0,0,0,0,Argentina,Australia,Round of 16,2,1
9fddcb1c-e704-48ad-a1e4-1bd6318e9cd0,4039,2,94,0,152,2.218924,3869151,16,Shot,779,Argentina,1,Regular Play,779,Argentina,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,120,53.8,38,Left Foot,87,Open Play,106.4,37,101,Wayward,0,0.110446885,91,Half Volley,1,0,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
e0cbd7b9-8daf-45c3-8d36-967f5ff74080,4140,2,96,36,155,0.706326,3869151,16,Shot,792,Australia,1,Regular Play,792,Australia,227697,Garang Kuol,24,Left Center Forward,115.7,46.4,40,Right Foot,87,Open Play,113.1,49.4,100,Saved,0,0.23394231,93,Normal,0,1.2,0,0,0,0,0,0,Argentina,Australia,Round of 16,2,1
f0cb1d2a-2a77-42a6-be8c-4fa4187bed6a,99,1,2,29,8,0.410769,3857257,16,Shot,792,Australia,4,From Throw In,792,Australia,33477,Riley McGree,22,Right Center Forward,102.9,44.5,38,Left Foot,87,Open Play,94.6,46.6,96,Blocked,0,0.038979717,93,Normal,0,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
701998cd-e517-4ebd-a496-419fe51d4a12,358,1,10,0,22,0.094992,3857257,16,Shot,776,Denmark,7,From Goal Kick,776,Denmark,27569,Jesper Lindstrøm,21,Left Wing,111.1,43.6,40,Right Foot,87,Open Play,110.1,43.9,96,Blocked,0,0.09599891,93,Normal,1,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
4c71ffe3-b6ac-4b8b-a9c2-4e0a88be94fe,408,1,10,52,22,0.427876,3857257,16,Shot,776,Denmark,7,From Goal Kick,776,Denmark,18722,Mathias Jensen,13,Right Center Midfield,117.7,45.4,40,Right Foot,87,Open Play,112.7,56.3,100,Saved,0,0.019605601,93,Normal,0,2.4,1,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
3f92e039-be0b-4352-a2a5-f8d1521d4307,483,1,13,33,25,0.680154,3857257,16,Shot,776,Denmark,4,From Throw In,776,Denmark,17042,Andreas Skov Olsen,17,Right Wing,120,45.1,40,Right Foot,87,Open Play,104.7,50.7,98,Off T,0,0.10059545,93,Normal,0,5,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
15f46e99-0d0c-4f58-b1fd-500ba56c490b,768,1,21,44,44,0.90947,3857257,16,Shot,792,Australia,3,From Free Kick,792,Australia,33477,Riley McGree,22,Right Center Forward,117.5,42.9,38,Left Foot,87,Open Play,101.3,59,100,Saved,0,0.010740947,91,Half Volley,0,2.3,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
db3c5470-e81b-4b19-abbe-d9b10e9ac5d2,890,1,24,7,51,0.665379,3857257,16,Shot,776,Denmark,4,From Throw In,776,Denmark,17042,Andreas Skov Olsen,17,Right Wing,116.4,44.4,40,Right Foot,87,Open Play,109.6,50.5,100,Saved,0,0.09373255,93,Normal,1,0.4,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
905337d4-0b79-404a-978e-344c51fff75e,1076,1,28,36,61,0.755119,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,3043,Christian Dannemann Eriksen,15,Left Center Midfield,120,33.5,40,Right Foot,87,Open Play,102.9,25.6,98,Off T,0,0.035615563,93,Normal,0,0.2,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
25216d44-cb66-4847-a781-3d30ec9ff94d,1209,1,31,33,68,1.151534,3857257,16,Shot,792,Australia,4,From Throw In,792,Australia,33492,Mitchell Thomas Duke,24,Left Center Forward,118.4,41.7,37,Head,87,Open Play,102.5,36.7,100,Saved,0,0.037495814,93,Normal,0,1.8,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
3207916f-9317-4288-8e80-d87b561be816,1622,1,40,57,86,1.110221,3857257,16,Shot,792,Australia,4,From Throw In,792,Australia,33492,Mitchell Thomas Duke,24,Left Center Forward,119,37.3,40,Right Foot,87,Open Play,98.3,20.9,100,Saved,0,0.010397313,93,Normal,0,0.5,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
828cfb58-d018-4408-a4c3-b7732136656a,1876,2,46,10,103,0.51478,3857257,16,Shot,792,Australia,2,From Corner,792,Australia,5479,Aziz Eraltay Behich,6,Left Back,111.5,39.6,40,Right Foot,87,Open Play,100.2,34.1,96,Blocked,0,0.049681988,91,Half Volley,1,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
c9675713-e333-4449-aacd-ba1877a619c8,1937,2,47,47,107,1.096425,3857257,16,Shot,792,Australia,1,Regular Play,792,Australia,5490,Jackson Irvine,19,Center Attacking Midfield,120,42.8,38,Left Foot,87,Open Play,109.6,30.8,98,Off T,0,0.17342122,91,Half Volley,1,5.6,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
1792c833-a739-4ce0-82f8-2214e2fd4107,2115,2,51,59,114,0.094442,3857257,16,Shot,776,Denmark,4,From Throw In,776,Denmark,17042,Andreas Skov Olsen,17,Right Wing,108.6,51.2,38,Left Foot,87,Open Play,107.2,52.9,96,Blocked,0,0.046983063,93,Normal,0,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
ac1f3ccc-f72f-4ff2-84d3-26855bfb3408,2410,2,59,56,126,1.015606,3857257,16,Shot,792,Australia,6,From Counter,792,Australia,5481,Mathew Leckie,17,Right Wing,120,43.5,38,Left Foot,87,Open Play,105.7,31.5,97,Goal,0,0.11353828,93,Normal,0,0.2,0,0,0,0,0,1,Australia,Denmark,Group Stage,1,0
eeb148fd-dca0-408f-8145-ae315d4587aa,2673,2,68,4,136,0.244203,3857257,16,Shot,776,Denmark,4,From Throw In,776,Denmark,17042,Andreas Skov Olsen,17,Right Wing,107.1,46.3,38,Left Foot,87,Open Play,103.1,49.3,96,Blocked,1,0.070518844,93,Normal,0,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
4b6c9965-785d-45c7-873b-f1667e7d2214,2679,2,68,39,137,0.328788,3857257,16,Shot,776,Denmark,2,From Corner,776,Denmark,8247,Joachim Andersen,3,Right Center Back,120,47.1,37,Head,87,Open Play,113.9,52.3,98,Off T,1,0.020115681,93,Normal,0,5.8,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
79c7312b-6178-44c9-8724-e422dcfcefe8,2909,2,76,24,149,0.124383,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,24547,Alexander Hartmann Bah,2,Right Back,101.1,53.5,40,Right Foot,87,Open Play,99.4,54.5,96,Blocked,0,0.019515881,91,Half Volley,1,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
8c53854d-7f37-4965-abff-e45069ef0e5d,2913,2,76,25,149,1.349463,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,6302,Kasper Dolberg,24,Left Center Forward,116.8,38.4,38,Left Foot,87,Open Play,105.2,39.6,100,Saved,0,0.049264465,89,Backheel,1,1.2,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
c6e723aa-fe69-4457-9478-ccd912c58dbe,3096,2,81,19,158,0.178419,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,27569,Jesper Lindstrøm,16,Left Midfield,103.5,38.7,40,Right Foot,87,Open Play,97.5,38.2,96,Blocked,0,0.048889678,93,Normal,0,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
32bdbe0d-539c-4c7f-81d3-5704011844a5,3221,2,84,55,166,0.163072,3857257,16,Shot,792,Australia,6,From Counter,792,Australia,33488,Keanu Baccus,17,Right Wing,100.3,46.8,40,Right Foot,87,Open Play,97.7,47.5,96,Blocked,0,0.035468098,93,Normal,0,0,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
54123723-351e-4fd3-8695-a0edbe3c7536,3346,2,87,30,168,0.528103,3857257,16,Shot,776,Denmark,1,Regular Play,776,Denmark,24547,Alexander Hartmann Bah,2,Right Back,120,46.5,40,Right Foot,87,Open Play,108.6,57,98,Off T,0,0.03670106,93,Normal,1,2.6,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
30cd3b42-ec23-4504-8a37-5a050c8c93db,3563,2,94,11,179,0.320118,3857257,16,Shot,776,Denmark,6,From Counter,776,Denmark,6302,Kasper Dolberg,24,Left Center Forward,118.4,35.2,40,Right Foot,87,Open Play,117.6,33.5,100,Saved,0,0.08217044,89,Backheel,1,1.2,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
0ec6bd63-1454-4940-8b58-974dc46936cb,3578,2,94,59,181,0.702278,3857257,16,Shot,776,Denmark,2,From Corner,776,Denmark,5732,Andreas Evald Cornelius,22,Right Center Forward,120,41,37,Head,87,Open Play,116.6,51.6,98,Off T,0,0.017447446,93,Normal,0,3.5,0,0,0,0,0,0,Australia,Denmark,Group Stage,1,0
f3f39fb8-e43b-4b26-a093-c2c6a32d41f9,850,1,20,6,45,0.495812,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,4320,Neymar da Silva Santos Junior,19,Center Attacking Midfield,104.9,34.5,40,Right Foot,87,Open Play,91.6,29.2,96,Blocked,0,0.020173745,93,Normal,0,0,0,0,0,0,0,0,Brazil,Serbia,Group Stage,2,0
35280e71-5804-4d3c-9d47-b7343809003f,900,1,20,51,45,1.134041,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,5539,Carlos Henrique Casimiro,11,Left Defensive Midfield,117.8,39.9,40,Right Foot,87,Open Play,84.3,34.2,100,Saved,0,0.00753667,93,Normal,0,1.7,0,0,0,0,0,0,Brazil,Serbia,Group Stage,2,0
1f48678b-d441-42f1-a5b1-3a470e3b4df7,1429,1,34,7,69,0.634475,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,10595,Raphael Dias Belloli,17,Right Wing,117.7,41.9,38,Left Foot,87,Open Play,105.3,49.2,100,Saved,1,0.119197816,91,Half Volley,0,0.5,0,0,0,0,0,0,Brazil,Serbia,Group Stage,2,0
4c00e7cd-fb05-4051-b989-62f2e14ab9b1,1492,1,36,12,75,1.12423,3857258,16,Shot,786,Serbia,1,Regular Play,786,Serbia,7993,Filip Mladenović,8,Left Wing Back,120,33.6,37,Head,87,Open Play,113.6,28.9,98,Off T,1,0.026318645,93,Normal,0,4,0,0,0,0,0,0,Brazil,Serbia,Group Stage,2,0
93e0436a-c817-46f9-adcb-e7556d92a124,1737,1,40,38,81,0.6,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,21,Left Wing,120,34.3,40,Right Foot,87,Open Play,113.2,27,98,Off T,0,0.09814694,91,Half Volley,0,1.5,1,0,0,0,0,0,Brazil,Serbia,Group Stage,2,0
f06b46e9-4935-461b-bf84-e8b025cbfbfc,1950,2,45,35,92,0.087213,3857258,16,Shot,781,Brazil,1,Regular Play,781,Brazil,10595,Raphael Dias Belloli,17,Right Wing,108.8,45.7,38,Left Foot,87,Open Play,105.9,47.3,100,Saved,0,0.4224228,93,Normal,0,0.5,0,0,0,0,0,0,Brazil,Serbia,Group Stage,2,0
